Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Delivery_Status,Customer_Rating,Salesperson
ORD-08927,2025-01-05,CUST-3244,Neha Reddy,Male,59,Hyderabad,Telangana,South,Clothing,Women Wear,Kurti,5,1042.31,0.05,4950.99,3825.98,1125.01,Cash,Delivered,2.0,Priya Joshi
ORD-08928,2024-12-28,CUST-9163,Aarav Reddy,Female,30,Salem,Tamil Nadu,South,Clothing,Men Wear,Jeans,3,1810.24,0.05,5159.18,3889.63,1269.54,UPI,Delivered,3.0,Amit Verma
ORD-08929,2025-07-08,CUST-7476,Sneha Singh,Male,20,Hubli,Karnataka,South,Furniture,Storage,Bookshelf,1,6133.35,0.0,6133.35,4875.91,1257.44,Debit Card,Delivered,1.0,Priya Joshi
ORD-08930,2025-12-03,CUST-6361,Pooja Gupta,Male,47,Rajkot,Gujarat,West,Grocery,Packaged Food,Rice Bag,6,895.79,0.0,5374.75,3714.89,1659.86,Debit Card,Delivered,5.0,Priya Joshi
ORD-08931,2024-05-02,CUST-1490,Diya Iyer,Female,47,New Delhi,Delhi,North,Furniture,Storage,Bookshelf,6,6066.96,0.0,36401.78,29366.34,7035.44,Net Banking,Delivered,1.0,Sneha Sharma
ORD-08932,2024-10-24,CUST-3664,Priya Sharma,Female,19,Jaipur,Rajasthan,North,Grocery,Beverages,Tea Pack,5,289.64,0.0,1448.18,965.21,482.97,UPI,Delivered,1.0,Sneha Sharma
ORD-08933,2024-12-12,CUST-6000,Diya Reddy,Male,42,Jodhpur,Rajasthan,North,Clothing,Women Wear,Dress,4,1880.94,0.0,7523.75,5414.66,2109.09,Debit Card,Delivered,1.0,Amit Verma
ORD-08934,2025-09-15,CUST-2262,Riya Reddy,Female,30,Madurai,Tamil Nadu,South,Electronics,Mobile,Samsung M14,5,13969.78,0.0,69848.88,49463.85,20385.02,UPI,Delivered,4.0,Karan Mehta
ORD-08935,2025-04-28,CUST-7527,Ishaan Mehta,Male,44,Hyderabad,Telangana,South,Clothing,Footwear,Sandals,4,1041.09,0.0,4164.36,2947.14,1217.22,Credit Card,Returned,2.0,Om Kadam
ORD-08936,2024-04-08,CUST-9478,Kabir Kulkarni,Male,35,Nagpur,Maharashtra,West,Electronics,Mobile,OnePlus Nord,3,23525.72,0.1,63519.45,49243.12,14276.33,Debit Card,Delivered,3.0,Rohan Patil
ORD-08937,2024-10-09,CUST-1359,Arjun Singh,Male,47,Nashik,Maharashtra,West,Grocery,Beverages,Tea Pack,4,282.09,0.1,1015.52,913.35,102.18,Credit Card,Delivered,2.0,Karan Mehta
ORD-08938,2025-08-31,CUST-8621,Sara Jadhav,Female,30,Kolhapur,Maharashtra,West,Clothing,Footwear,Sneakers,3,2336.54,0.05,6659.13,4781.15,1877.98,UPI,Delivered,1.0,Karan Mehta
ORD-08939,2024-12-14,CUST-3547,Arjun Shaikh,Female,33,Hubli,Karnataka,South,Furniture,Chair,Office Chair,6,6378.65,0.05,36358.29,25451.88,10906.41,UPI,Pending,4.0,Priya Joshi
ORD-08940,2025-06-12,CUST-4751,Priya Joshi,Female,25,Mumbai,Maharashtra,West,Electronics,Mobile,Realme Narzo,4,11585.83,0.0,46343.3,29214.9,17128.4,UPI,Delivered,5.0,Priya Joshi
ORD-08941,2025-05-28,CUST-9815,Karan Verma,Male,28,Karimnagar,Telangana,South,Electronics,Mobile,iPhone 13,2,52488.12,0.05,99727.43,91030.11,8697.32,UPI,Pending,2.0,Om Kadam
ORD-08942,2024-10-03,CUST-4253,Om Deshmukh,Female,52,Hubli,Karnataka,South,Grocery,Beverages,Coffee Pack,7,406.77,0.0,2847.41,1966.15,881.25,Credit Card,Delivered,3.0,Om Kadam
ORD-08943,2024-03-20,CUST-1848,Priya Joshi,Male,37,Mangalore,Karnataka,South,Electronics,Laptop,Dell Inspiron,6,52989.92,0.1,286145.57,209725.24,76420.34,Debit Card,Returned,4.0,Sneha Sharma
ORD-08944,2025-09-25,CUST-7297,Priya Jadhav,Male,48,Hyderabad,Telangana,South,Electronics,Laptop,Lenovo Ideapad,2,49248.63,0.2,78797.81,82063.64,-3265.83,Credit Card,Returned,4.0,Sneha Sharma
ORD-08945,2024-11-11,CUST-8578,Riya Khan,Male,36,Warangal,Telangana,South,Clothing,Women Wear,Dress,2,1915.98,0.05,3640.36,2631.71,1008.65,UPI,Delivered,2.0,Neha Singh
ORD-08946,2024-06-08,CUST-6064,Ishaan Iyer,Male,39,Surat,Gujarat,West,Electronics,Mobile,OnePlus Nord,4,25273.03,0.15,85928.31,88281.31,-2353.0,Net Banking,Delivered,2.0,Priya Joshi
ORD-08947,2024-06-11,CUST-6488,Aditya Sharma,Male,27,Vadodara,Gujarat,West,Grocery,Beverages,Juice Bottle,5,157.7,0.1,709.65,524.51,185.14,UPI,Delivered,4.0,Om Kadam
ORD-08948,2025-07-05,CUST-2416,Aditya Verma,Male,19,Howrah,West Bengal,East,Grocery,Personal Care,Toothpaste,2,153.03,0.0,306.06,210.18,95.88,Net Banking,Delivered,3.0,Priya Joshi
ORD-08949,2025-11-29,CUST-8062,Vivaan Reddy,Male,37,Kolhapur,Maharashtra,West,Grocery,Beverages,Juice Bottle,4,143.1,0.05,543.79,422.67,121.13,UPI,Delivered,2.0,Priya Joshi
ORD-08950,2025-01-15,CUST-1181,Sneha Verma,Female,51,Udaipur,Rajasthan,North,Grocery,Packaged Food,Rice Bag,6,921.85,0.0,5531.08,3452.27,2078.82,UPI,Delivered,3.0,Karan Mehta
ORD-08951,2024-06-18,CUST-2235,Kiara Patil,Male,43,Saket,Delhi,North,Electronics,Laptop,Asus Vivobook,2,49424.84,0.1,88964.7,81553.31,7411.39,Debit Card,Delivered,3.0,Priya Joshi
ORD-08952,2025-12-15,CUST-9823,Sneha Joshi,Male,30,Ahmedabad,Gujarat,West,Furniture,Table,Dining Table,4,18382.11,0.0,73528.43,58358.63,15169.8,Cash,Delivered,5.0,Neha Singh
ORD-08953,2024-07-21,CUST-4294,Om Verma,Male,46,Saket,Delhi,North,Furniture,Chair,Office Chair,3,5541.64,0.0,16624.93,13829.62,2795.3,Credit Card,Delivered,5.0,Karan Mehta
ORD-08954,2024-09-07,CUST-7972,Ishaan Sharma,Male,30,Karimnagar,Telangana,South,Clothing,Women Wear,Saree,6,2443.97,0.0,14663.84,11427.56,3236.28,UPI,Delivered,4.0,Priya Joshi
ORD-08955,2024-01-26,CUST-5552,Om Verma,Male,23,Vadodara,Gujarat,West,Grocery,Beverages,Juice Bottle,7,148.27,0.1,934.08,859.67,74.4,Credit Card,Returned,5.0,Neha Singh
ORD-08956,2025-04-11,CUST-8099,Riya Shaikh,Male,33,Surat,Gujarat,West,Grocery,Personal Care,Soap Pack,3,210.15,0.0,630.45,488.04,142.41,Cash,Returned,2.0,Sneha Sharma
ORD-08957,2025-02-22,CUST-4778,Arjun Khan,Male,21,Nashik,Maharashtra,West,Clothing,Men Wear,T-Shirt,3,682.35,0.0,2047.06,1548.56,498.5,Credit Card,Delivered,3.0,Karan Mehta
ORD-08958,2025-04-07,CUST-7754,Kabir Deshmukh,Female,21,Howrah,West Bengal,East,Grocery,Packaged Food,Rice Bag,3,863.48,0.0,2590.45,2165.04,425.41,UPI,Pending,5.0,Priya Joshi
ORD-08959,2024-01-11,CUST-7554,Karan Sharma,Male,28,Jodhpur,Rajasthan,North,Grocery,Personal Care,Shampoo,2,238.53,0.05,453.22,307.5,145.72,Credit Card,Pending,1.0,Amit Verma
ORD-08960,2025-10-16,CUST-8268,Ishaan Kulkarni,Male,26,Hyderabad,Telangana,South,Furniture,Storage,Bookshelf,6,5699.94,0.0,34199.64,22960.15,11239.49,UPI,Pending,3.0,Neha Singh
ORD-08961,2024-09-08,CUST-3241,Sakshi Verma,Male,32,Coimbatore,Tamil Nadu,South,Grocery,Beverages,Tea Pack,4,321.29,0.05,1220.92,1048.19,172.73,Debit Card,Delivered,2.0,Rohan Patil
ORD-08962,2025-11-28,CUST-3214,Diya Kulkarni,Male,22,Karimnagar,Telangana,South,Clothing,Footwear,Sandals,3,1005.19,0.0,3015.58,2612.76,402.82,Cash,Delivered,3.0,Om Kadam
ORD-08963,2024-06-16,CUST-9910,Neha Reddy,Female,33,Udaipur,Rajasthan,North,Grocery,Personal Care,Toothpaste,7,159.29,0.2,892.01,803.25,88.75,Debit Card,Delivered,4.0,Karan Mehta
ORD-08964,2024-11-16,CUST-1548,Sneha Reddy,Male,52,Warangal,Telangana,South,Grocery,Packaged Food,Rice Bag,3,837.3,0.1,2260.71,1844.16,416.55,UPI,Delivered,1.0,Sneha Sharma
ORD-08965,2025-06-30,CUST-5453,Arjun Sharma,Male,56,Ahmedabad,Gujarat,West,Grocery,Packaged Food,Biscuits,7,193.04,0.2,1081.02,1026.95,54.07,Debit Card,Returned,5.0,Rohan Patil
ORD-08966,2024-08-03,CUST-4313,Sara Patil,Female,38,Udaipur,Rajasthan,North,Grocery,Packaged Food,Cooking Oil,2,858.24,0.05,1630.65,1231.18,399.46,Debit Card,Delivered,2.0,Priya Joshi
ORD-08967,2025-02-22,CUST-7604,Neha Shaikh,Male,27,Mumbai,Maharashtra,West,Electronics,Mobile,Samsung M14,2,13923.95,0.15,23670.71,22568.19,1102.52,Debit Card,Delivered,4.0,Om Kadam
ORD-08968,2025-04-30,CUST-5507,Sneha Kadam,Male,60,Saket,Delhi,North,Grocery,Personal Care,Soap Pack,1,214.19,0.05,203.48,163.12,40.37,Cash,Delivered,1.0,Om Kadam
ORD-08969,2024-02-23,CUST-3088,Anaya Iyer,Female,58,Jodhpur,Rajasthan,North,Furniture,Chair,Office Chair,6,5979.33,0.15,30494.6,27155.13,3339.47,Cash,Pending,2.0,Sneha Sharma
ORD-08970,2025-01-20,CUST-8241,Karan Kadam,Male,26,Jaipur,Rajasthan,North,Electronics,Accessories,Power Bank,1,1469.97,0.0,1469.97,1114.26,355.72,Credit Card,Delivered,1.0,Amit Verma
ORD-08971,2025-10-13,CUST-4212,Vivaan Iyer,Male,30,Salem,Tamil Nadu,South,Electronics,Mobile,Samsung M14,4,14191.87,0.15,48252.37,49951.76,-1699.4,Credit Card,Delivered,4.0,Priya Joshi
ORD-08972,2025-08-02,CUST-4894,Arjun Iyer,Female,22,Jaipur,Rajasthan,North,Grocery,Beverages,Tea Pack,1,305.0,0.05,289.75,194.18,95.57,Net Banking,Delivered,4.0,Karan Mehta
ORD-08973,2025-01-09,CUST-1081,Anaya Gupta,Male,30,Hubli,Karnataka,South,Grocery,Packaged Food,Rice Bag,1,943.85,0.0,943.85,713.34,230.5,Cash,Delivered,2.0,Om Kadam
ORD-08974,2025-12-07,CUST-2308,Neha Mehta,Male,55,Madurai,Tamil Nadu,South,Clothing,Women Wear,Kurti,2,1033.24,0.0,2066.47,1676.12,390.35,UPI,Pending,1.0,Priya Joshi
ORD-08975,2025-12-18,CUST-3595,Aarav Iyer,Female,23,Nashik,Maharashtra,West,Electronics,Laptop,HP Pavilion,7,58804.18,0.0,411629.25,258764.9,152864.35,Cash,Delivered,5.0,Neha Singh
ORD-08976,2025-07-15,CUST-5245,Diya Patil,Male,43,Warangal,Telangana,South,Furniture,Storage,Wardrobe,3,20450.82,0.0,61352.45,41577.17,19775.28,Credit Card,Returned,5.0,Rohan Patil
ORD-08977,2024-04-17,CUST-5764,Priya Shaikh,Male,29,Vadodara,Gujarat,West,Clothing,Women Wear,Top,2,754.01,0.1,1357.22,1232.49,124.73,Debit Card,Returned,2.0,Om Kadam
ORD-08978,2025-08-13,CUST-1413,Ishaan Shaikh,Male,44,Durgapur,West Bengal,East,Furniture,Chair,Office Chair,6,5735.01,0.0,34410.04,27024.99,7385.05,Debit Card,Delivered,1.0,Neha Singh
ORD-08979,2025-01-01,CUST-6215,Sakshi Verma,Female,51,Pune,Maharashtra,West,Grocery,Beverages,Juice Bottle,1,152.47,0.0,152.47,115.11,37.35,Debit Card,Returned,3.0,Priya Joshi
ORD-08980,2024-08-14,CUST-2893,Ishaan Deshmukh,Female,53,Udaipur,Rajasthan,North,Electronics,Laptop,Dell Inspiron,3,57381.62,0.0,172144.86,121759.43,50385.43,UPI,Delivered,3.0,Rohan Patil
ORD-08981,2024-02-07,CUST-4905,Aarav Joshi,Female,48,Bengaluru,Karnataka,South,Furniture,Table,Work Desk,6,7628.0,0.1,41191.19,32757.04,8434.15,Credit Card,Delivered,1.0,Priya Joshi
ORD-08982,2025-03-12,CUST-1666,Sara Shaikh,Female,19,Jaipur,Rajasthan,North,Electronics,Laptop,HP Pavilion,1,55238.03,0.1,49714.23,42991.85,6722.37,UPI,Delivered,5.0,Neha Singh
ORD-08983,2024-03-26,CUST-1353,Priya Sharma,Female,34,Warangal,Telangana,South,Grocery,Personal Care,Shampoo,6,246.37,0.0,1478.25,1066.4,411.85,UPI,Delivered,1.0,Om Kadam
ORD-08984,2025-12-27,CUST-5614,Aditya Iyer,Male,27,Jodhpur,Rajasthan,North,Grocery,Packaged Food,Rice Bag,4,870.55,0.1,3133.97,3001.9,132.07,Credit Card,Unknown,2.0,Priya Joshi
ORD-08985,2024-03-25,CUST-6573,Neha Joshi,Female,42,Mysuru,Karnataka,South,Furniture,Chair,Gaming Chair,7,11555.81,0.0,80890.7,59521.83,21368.87,Cash,Delivered,4.0,Amit Verma
ORD-08986,2024-02-06,CUST-8569,Priya Patil,Male,48,Salem,Tamil Nadu,South,Clothing,Footwear,Formal Shoes,7,3077.18,0.0,21540.25,14399.42,7140.82,UPI,Pending,1.0,Neha Singh
ORD-08987,2025-09-11,CUST-3565,Atharv Shaikh,Female,37,Mangalore,Karnataka,South,Grocery,Beverages,Juice Bottle,1,159.12,0.0,159.12,107.76,51.36,UPI,Pending,5.0,Sneha Sharma
ORD-08988,2024-04-16,CUST-5136,Vivaan Singh,Female,44,Warangal,Telangana,South,Furniture,Chair,Office Chair,5,5931.09,0.05,28172.66,22904.1,5268.56,Credit Card,Unknown,4.0,Priya Joshi
ORD-08989,2025-05-23,CUST-8813,Aarav Joshi,Female,49,Bengaluru,Karnataka,South,Furniture,Chair,Office Chair,4,5844.16,0.15,19870.14,20081.66,-211.52,Credit Card,Delivered,2.0,Neha Singh
ORD-08990,2024-11-09,CUST-3399,Sneha Singh,Male,53,Kolkata,West Bengal,East,Grocery,Packaged Food,Cooking Oil,4,736.7,0.0,2946.79,2105.55,841.24,UPI,Delivered,5.0,Sneha Sharma
ORD-08991,2025-05-04,CUST-6828,Priya Kadam,Female,20,Ahmedabad,Gujarat,West,Clothing,Women Wear,Kurti,4,968.83,0.0,3875.32,3124.76,750.56,Net Banking,Delivered,4.0,Amit Verma
ORD-08992,2025-08-06,CUST-8210,Om Joshi,Male,40,Udaipur,Rajasthan,North,Electronics,Accessories,Power Bank,3,1478.01,0.2,3547.22,3859.25,-312.03,Debit Card,Delivered,2.0,Om Kadam
ORD-08993,2025-11-16,CUST-6207,Atharv Deshmukh,Male,60,Surat,Gujarat,West,Clothing,Women Wear,Saree,1,2465.28,0.1,2218.76,1538.94,679.82,Net Banking,Delivered,5.0,Priya Joshi
ORD-08994,2025-05-30,CUST-3986,Sakshi Iyer,Male,22,Howrah,West Bengal,East,Grocery,Beverages,Tea Pack,5,311.61,0.15,1324.33,979.65,344.68,UPI,Delivered,1.0,Sneha Sharma
ORD-08995,2024-03-03,CUST-2598,Anaya Gupta,Female,41,Mysuru,Karnataka,South,Furniture,Chair,Study Chair,5,2537.48,0.15,10784.29,9622.58,1161.71,UPI,Delivered,5.0,Amit Verma
ORD-08996,2024-02-09,CUST-4596,Vivaan Kulkarni,Male,59,Pune,Maharashtra,West,Grocery,Beverages,Tea Pack,4,278.5,0.1,1002.6,959.31,43.29,Credit Card,Delivered,2.0,Sneha Sharma
ORD-08997,2025-04-25,CUST-4402,Aarav Singh,Male,40,New Delhi,Delhi,North,Grocery,Beverages,Juice Bottle,4,148.44,0.0,593.77,380.06,213.7,UPI,Delivered,3.0,Priya Joshi
ORD-08998,2024-12-09,CUST-2750,Kabir Deshmukh,Male,50,Saket,Delhi,North,Grocery,Personal Care,Shampoo,6,251.0,0.1,1355.39,1038.09,317.31,UPI,Delivered,5.0,Rohan Patil
ORD-08999,2024-01-10,CUST-6165,Sakshi Patil,Male,27,Mysuru,Karnataka,South,Furniture,Storage,Bookshelf,5,5924.7,0.1,26661.16,25810.43,850.73,UPI,Delivered,1.0,Amit Verma
ORD-09000,2024-05-21,CUST-6187,Anaya Gupta,Male,39,Durgapur,West Bengal,East,Electronics,Laptop,Asus Vivobook,6,44022.88,0.05,250930.4,220217.2,30713.19,Credit Card,Delivered,1.0,Om Kadam
ORD-09001,2025-01-20,CUST-7420,Vivaan Sharma,Male,32,Mysuru,Karnataka,South,Electronics,Laptop,Lenovo Ideapad,4,49073.59,0.05,186479.65,127583.24,58896.41,Credit Card,Delivered,3.0,Karan Mehta
ORD-09002,2025-05-22,CUST-4941,Sneha Jadhav,Female,55,Durgapur,West Bengal,East,Electronics,Laptop,Lenovo Ideapad,1,49518.45,0.2,39614.76,38837.74,777.02,UPI,Delivered,2.0,Rohan Patil
ORD-09003,2025-04-17,CUST-5964,Sneha Verma,Female,20,Mangalore,Karnataka,South,Grocery,Beverages,Coffee Pack,7,391.67,0.0,2741.67,2140.38,601.29,Credit Card,Delivered,2.0,Sneha Sharma
ORD-09004,2024-12-13,CUST-4510,Kabir Joshi,Female,39,Rohini,Delhi,North,Electronics,Mobile,Realme Narzo,1,11246.17,0.1,10121.55,8906.63,1214.92,UPI,Delivered,1.0,Rohan Patil
ORD-09005,2024-10-11,CUST-6602,Om Reddy,Female,18,Madurai,Tamil Nadu,South,Electronics,Mobile,Samsung M14,7,12958.96,0.0,90712.71,74633.14,16079.57,UPI,Returned,5.0,Om Kadam
ORD-09006,2025-01-31,CUST-3774,Anaya Joshi,Male,35,Dwarka,Delhi,North,Furniture,Table,Dining Table,6,18345.49,0.1,99065.65,95058.75,4006.9,UPI,Delivered,4.0,Amit Verma
ORD-09007,2024-06-18,CUST-6907,Pooja Verma,Male,33,Vadodara,Gujarat,West,Electronics,Accessories,Power Bank,4,1582.7,0.05,6014.28,4278.58,1735.7,Debit Card,Delivered,3.0,Rohan Patil
ORD-09008,2024-12-10,CUST-4953,Ishaan Patil,Male,42,Durgapur,West Bengal,East,Furniture,Storage,Bookshelf,1,6109.91,0.05,5804.42,4286.47,1517.95,UPI,Delivered,4.0,Karan Mehta
ORD-09009,2024-02-10,CUST-6888,Aditya Singh,Male,29,Udaipur,Rajasthan,North,Clothing,Footwear,Sandals,7,940.2,0.0,6581.42,5563.94,1017.49,Net Banking,Delivered,5.0,Sneha Sharma
ORD-09010,2025-08-08,CUST-8309,Atharv Mehta,Male,35,Rohini,Delhi,North,Clothing,Footwear,Formal Shoes,4,2882.04,0.05,10951.76,8466.9,2484.86,Unknown,Delivered,2.0,Sneha Sharma
ORD-09011,2025-09-20,CUST-3882,Anaya Mehta,Male,47,New Delhi,Delhi,North,Electronics,Accessories,Power Bank,6,1397.89,0.1,7548.58,6813.9,734.68,Credit Card,Delivered,2.0,Amit Verma
ORD-09012,2025-07-22,CUST-2418,Karan Kadam,Male,35,Karimnagar,Telangana,South,Electronics,Laptop,HP Pavilion,1,62420.29,0.1,56178.26,40030.4,16147.87,UPI,Delivered,1.0,Rohan Patil
ORD-09013,2025-06-04,CUST-2663,Karan Patil,Male,59,Kolhapur,Maharashtra,West,Grocery,Packaged Food,Biscuits,3,186.15,0.0,558.45,417.51,140.94,Credit Card,Delivered,1.0,Karan Mehta
ORD-09014,2025-06-09,CUST-4495,Karan Joshi,Male,20,Jaipur,Rajasthan,North,Furniture,Table,Work Desk,4,8143.25,0.0,32573.01,24801.96,7771.05,UPI,Delivered,1.0,Amit Verma
ORD-09015,2024-09-14,CUST-7009,Vivaan Verma,Male,59,Jaipur,Rajasthan,North,Furniture,Table,Work Desk,4,7647.84,0.15,26002.67,21706.02,4296.65,UPI,Delivered,2.0,Neha Singh
ORD-09016,2024-05-19,CUST-9758,Pooja Reddy,Male,33,Howrah,West Bengal,East,Electronics,Accessories,Keyboard,2,874.92,0.15,1487.36,1342.27,145.09,Cash,Delivered,5.0,Karan Mehta
ORD-09017,2024-02-18,CUST-5689,Aarav Khan,Female,56,Durgapur,West Bengal,East,Furniture,Table,Coffee Table,6,4391.5,0.0,26349.02,19804.13,6544.89,Credit Card,Delivered,1.0,Neha Singh
ORD-09018,2025-12-19,CUST-9829,Sara Joshi,Male,49,Saket,Delhi,North,Furniture,Storage,Bookshelf,2,6371.4,0.0,12742.79,8101.89,4640.9,Cash,Delivered,4.0,Priya Joshi
ORD-09019,2024-08-22,CUST-5102,Kiara Khan,Male,31,Bengaluru,Karnataka,South,Grocery,Packaged Food,Rice Bag,4,952.67,0.15,3239.09,3310.66,-71.56,Credit Card,Delivered,1.0,Rohan Patil
ORD-09020,2024-12-20,CUST-1964,Aditya Iyer,Male,36,Saket,Delhi,North,Electronics,Laptop,Asus Vivobook,7,45866.93,0.05,305015.12,232894.14,72120.98,Credit Card,Delivered,5.0,Neha Singh
ORD-09021,2024-02-13,CUST-3898,Ishaan Joshi,Male,36,Jaipur,Rajasthan,North,Grocery,Packaged Food,Wheat Flour,2,521.03,0.1,937.85,722.52,215.33,UPI,Delivered,5.0,Amit Verma
ORD-09022,2024-02-04,CUST-5131,Atharv Patil,Male,45,Bengaluru,Karnataka,South,Furniture,Table,Work Desk,5,8085.69,0.1,36385.62,35224.4,1161.22,UPI,Delivered,4.0,Karan Mehta
ORD-09023,2025-10-01,CUST-9161,Om Sharma,Female,43,Chennai,Tamil Nadu,South,Furniture,Chair,Office Chair,1,6343.01,0.1,5708.7,4434.07,1274.64,UPI,Delivered,4.0,Amit Verma
ORD-09024,2024-10-30,CUST-9892,Aditya Kulkarni,Female,45,Chennai,Tamil Nadu,South,Furniture,Storage,Wardrobe,3,23341.23,0.0,70023.7,57434.53,12589.17,Net Banking,Pending,1.0,Amit Verma
ORD-09025,2024-06-22,CUST-6250,Kiara Patil,Male,43,Chennai,Tamil Nadu,South,Electronics,Accessories,Keyboard,5,840.26,0.05,3991.24,2862.66,1128.58,UPI,Pending,1.0,Priya Joshi
ORD-09026,2025-08-01,CUST-8229,Ishaan Gupta,Female,38,Chennai,Tamil Nadu,South,Furniture,Storage,Wardrobe,3,23448.97,0.05,66829.56,54667.76,12161.8,UPI,Delivered,2.0,Karan Mehta
ORD-09027,2024-01-20,CUST-4536,Diya Verma,Female,32,Jaipur,Rajasthan,North,Grocery,Beverages,Tea Pack,7,277.15,0.05,1843.03,1595.4,247.63,UPI,Delivered,2.0,Neha Singh
ORD-09028,2024-10-02,CUST-8968,Sneha Deshmukh,Male,56,Nagpur,Maharashtra,West,Furniture,Chair,Study Chair,6,2315.7,0.15,11810.07,9358.35,2451.72,Cash,Delivered,5.0,Priya Joshi
ORD-09029,2025-07-12,CUST-4331,Rahul Gupta,Male,32,Kolhapur,Maharashtra,West,Electronics,Mobile,Realme Narzo,7,12023.18,0.1,75746.04,60233.16,15512.88,Debit Card,Delivered,1.0,Priya Joshi
ORD-09030,2024-05-21,CUST-9350,Vivaan Gupta,Male,59,Surat,Gujarat,West,Grocery,Beverages,Juice Bottle,6,141.71,0.0,850.25,606.16,244.09,Debit Card,Delivered,3.0,Priya Joshi
ORD-09031,2025-03-16,CUST-9258,Diya Verma,Female,49,Kolkata,West Bengal,East,Clothing,Men Wear,Formal Shirt,5,1297.02,0.0,6485.11,5302.14,1182.97,Credit Card,Delivered,3.0,Karan Mehta
ORD-09032,2025-04-05,CUST-4970,Rahul Deshmukh,Male,46,Howrah,West Bengal,East,Electronics,Mobile,Samsung M14,3,14281.03,0.05,40700.95,36673.97,4026.98,UPI,Delivered,5.0,Neha Singh
ORD-09033,2024-10-07,CUST-7291,Om Reddy,Female,24,Vadodara,Gujarat,West,Clothing,Footwear,Sneakers,6,2645.91,0.2,12700.39,11782.62,917.77,Debit Card,Pending,2.0,Amit Verma
ORD-09034,2024-04-12,CUST-1284,Sara Patil,Female,43,Surat,Gujarat,West,Furniture,Chair,Gaming Chair,7,12516.98,0.05,83237.93,61379.08,21858.85,Debit Card,Delivered,3.0,Sneha Sharma
ORD-09035,2024-02-29,CUST-6381,Aarav Singh,Female,52,Durgapur,West Bengal,East,Clothing,Women Wear,Kurti,5,929.78,0.0,4648.92,4055.44,593.49,Net Banking,Delivered,4.0,Karan Mehta
ORD-09036,2024-03-07,CUST-1644,Karan Deshmukh,Male,35,New Delhi,Delhi,North,Grocery,Packaged Food,Rice Bag,7,846.01,0.15,5033.77,5019.96,13.82,Credit Card,Delivered,5.0,Priya Joshi
ORD-09037,2025-03-01,CUST-2507,Sakshi Shaikh,Male,36,Vadodara,Gujarat,West,Furniture,Chair,Gaming Chair,4,11067.55,0.0,44270.2,37315.05,6955.14,Cash,Delivered,5.0,Neha Singh
ORD-09038,2024-10-06,CUST-8448,Priya Joshi,Male,34,Warangal,Telangana,South,Grocery,Personal Care,Shampoo,5,245.84,0.05,1167.75,1026.31,141.44,Credit Card,Returned,2.0,Priya Joshi
ORD-09039,2024-03-15,CUST-5266,Sneha Reddy,Male,21,Rohini,Delhi,North,Clothing,Women Wear,Top,6,844.28,0.15,4305.81,3750.13,555.68,Net Banking,Delivered,3.0,Sneha Sharma
ORD-09040,2024-07-22,CUST-6328,Arjun Jadhav,Female,34,Mangalore,Karnataka,South,Grocery,Personal Care,Shampoo,4,260.94,0.1,939.38,847.06,92.32,Cash,Delivered,4.0,Sneha Sharma
ORD-09041,2025-12-23,CUST-9137,Aarav Shaikh,Male,43,Rajkot,Gujarat,West,Electronics,Accessories,Bluetooth Earbuds,7,1989.48,0.15,11837.43,10878.14,959.3,Credit Card,Delivered,2.0,Neha Singh
ORD-09042,2024-05-08,CUST-4561,Karan Gupta,Male,46,Mangalore,Karnataka,South,Furniture,Chair,Study Chair,5,2345.55,0.0,11727.73,9040.81,2686.92,Credit Card,Delivered,3.0,Om Kadam
ORD-09043,2024-12-24,CUST-3028,Aditya Iyer,Male,30,Udaipur,Rajasthan,North,Clothing,Women Wear,Dress,2,1870.51,0.0,3741.03,2716.1,1024.93,UPI,Delivered,5.0,Karan Mehta
ORD-09044,2024-07-16,CUST-6112,Sakshi Sharma,Male,23,Hubli,Karnataka,South,Electronics,Laptop,Dell Inspiron,3,52894.48,0.2,126946.76,115160.99,11785.77,Credit Card,Returned,2.0,Neha Singh
ORD-09045,2024-12-22,CUST-9586,Sara Reddy,Male,25,Nashik,Maharashtra,West,Electronics,Accessories,Mouse,3,596.39,0.05,1699.72,1481.45,218.27,Credit Card,Returned,5.0,Rohan Patil
ORD-09046,2025-12-28,CUST-7923,Aarav Iyer,Male,55,Warangal,Telangana,South,Furniture,Chair,Study Chair,6,2633.09,0.0,15798.52,11560.82,4237.69,UPI,Delivered,3.0,Neha Singh
ORD-09047,2025-08-05,CUST-4687,Sara Kulkarni,Female,56,Hyderabad,Telangana,South,Electronics,Mobile,Realme Narzo,6,12186.4,0.0,73118.4,59664.67,13453.73,Cash,Delivered,4.0,Karan Mehta
ORD-09048,2025-11-25,CUST-7625,Pooja Shaikh,Female,54,Surat,Gujarat,West,Clothing,Men Wear,T-Shirt,4,673.88,0.1,2425.97,1824.07,601.9,Cash,Delivered,3.0,Priya Joshi
ORD-09049,2024-08-22,CUST-8514,Sneha Verma,Female,31,Mysuru,Karnataka,South,Electronics,Laptop,Dell Inspiron,7,58484.46,0.2,327512.97,300467.84,27045.13,UPI,Delivered,2.0,Sneha Sharma
